job,website,company,salary
地铁口+Java软件开发实习生/Java程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
可零基础程序员+转正5K,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
待遇优+python软件工程师助理/python程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
双休五险+PHP软件开发工程师助理/PHP程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
php开发工程师php程序员,http://company.zhaopin.com/CZ447954820D00300061969.htm,南京江北新区产业技术研创园企业专场招聘会,8001-10000
程序员+转正5K,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,6001-8000
程序员助理5千起/可实习,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4000-8000
程序员学徒+3k可实习（java软件开发方向）,http://company.zhaopin.com/CC253786584.htm,苏州达内信息科技有限公司第一分公司,4001-6000
IT软件程序员,http://company.zhaopin.com/CC553937589.htm,南京卡八尔德广告传媒有限公司,4001-6000
公司内部招聘JAVA程序员可提供住宿,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
安卓开发实习生/安卓工程师学徒/安卓程序员助理+接受无经验五险,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
网页游戏程序员学徒(应届均可),http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,6001-8000
Java程序员定岗实习生（非本专业亦可）,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
android初级程序员(实习)+从基层开始,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
java开发/java程序员/实习生,http://company.zhaopin.com/CZ718374580.htm,南京和雅信息技术有限公司,4001-6000
java开发学徒/java程序员/java实习生,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
初级Java开发程序员/Java开发助理接收学徒,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
ios软件开发实习/ios程序员/学徒有人带,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
初级Java程序员助理/从零开始/双休,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4000-6000
外企4000诚聘初级JAVA程序员可实习,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,6001-8000
基层JAVA程序员助理/实习生,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,6001-8000
初级JAVA程序员实习生+五险双休,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,4001-6000
Java实习生/Java开发/Java程序员,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
Java开发程序员 接收实习生,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
Java初级程序员实习生五险一金,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,2000-4000
软件测试/开发程序员,http://company.zhaopin.com/CC553937633.htm,南京伊格拉斯网络科技有限公司,4001-6000
IT技术助理/程序员【有老员工带】,http://company.zhaopin.com/CC553937433.htm,南京巴比尔德广告传媒有限公司,2001-4000
"php程序员&nbsp;<a href=""http://e.zhaopin.com/products/1/detail.do"" target=""_blank"" title=""点击“顶”字，了解更多""><img src=""/assets/images/top.png"" border=""0""   align=""absmiddle"">&nbsp;<img src=""/assets/images/jp.gif"" border=""0"" align=""absmiddle"">",http://company.zhaopin.com/%E6%B1%9F%E8%8B%8F%E6%B1%87%E9%B8%BF%E5%85%8B%E8%83%9C%E8%BF%9B%E5%87%BA%E5%8F%A3%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC243150514.htm,江苏克胜集团股份有限公司,5000-8000
初级C/C++程序员（双休）,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
（接受学徒生）C语言开发工程师助理/C++开发学徒/C语言程序员,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
java软件工程师/程序员实习助理,http://company.zhaopin.com/CC689935929.htm,北京百知教育科技有限公司,7500-12000
PHP开发工程师助理/php程序员学徒可无经验,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,4001-6000
php程序员,http://company.zhaopin.com/CZ295280910.htm,南京中纸网资讯有限公司,5000-10000
C#工程师/程序员/系统工程师,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E5%98%89%E8%85%BE%E7%BB%B4%E6%96%B0%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC160056016.htm,南京嘉腾维新软件有限公司,5000-6000
零基础程序员+双休+住宿,http://company.zhaopin.com/CZ553095180.htm,北京汇众益智科技有限公司雨花分公司,6001-8000
程序员/PHP程序员/微信开发工程师,http://company.zhaopin.com/CC473148683.htm,南京鼓楼美莱医疗美容门诊部有限公司,5000-10000
理工科初级程序员实习生,http://company.zhaopin.com/CZ606673820D00113273491.htm,北京才秀人人科技有限公司05,4001-6000
Net/Android/Java/Web/C语言程序员,http://company.zhaopin.com/CZ606673820D00113273281.htm,北京才秀人人科技有限公司01,6001-8000
程序员（零基础亦可)+转正6K,http://company.zhaopin.com/CZ606673820D00113273281.htm,北京才秀人人科技有限公司01,4001-6000
程序员实习生+五险一金,http://company.zhaopin.com/CZ606673820D00113273481.htm,北京才秀人人科技有限公司04,4001-6000
Java开发方向程序员（实习生/助理）,http://company.zhaopin.com/CZ606673820D00113302871.htm,北京才秀人人科技有限公司06,4001-6000
程序员实习生双休,http://company.zhaopin.com/CZ606673820D00113273281.htm,北京才秀人人科技有限公司01,4001-6000
程序员实习生+五险一金,http://company.zhaopin.com/CZ484541530D00113436520.htm,才秀人人南京分公司,2001-4000
程序员实习生+五险一金,http://company.zhaopin.com/CZ484541530D00113436530.htm,才秀人人南京分公司,4001-6000
软件开发程序员+接受学徒,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
初级java程序员4k起+可学徒,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,6001-8000
程序员5000-8000元/月周末双休+程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,5000-8000
机械工程师 + Java开发初级程序员/双休,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
程序员实习生双休,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,6001-8000
机械工程师/Java开发初级程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,6001-8000
软件程序员双休高薪+可实习,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
JAVA开发程序员五险一金,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
C++程序员 技术支持工程师 急聘,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
Java开发方向程序员（实习生/助理）,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
java程序员+4K双休,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,6001-8000
急聘java网站程序员,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
网站程序员,http://company.zhaopin.com/CZ552487420.htm,南京中鼎伟业医疗投资管理有限公司,5000-10000
IT信息技术专员/IT程序员 接收转行学徒,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
java网站程序员(实习生),http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
Java软件开发助理/Java程序员+双休五险,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
地铁口+Java软件开发实习生/Java程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
可零基础程序员+转正5K,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,4001-6000
待遇优+python软件工程师助理/python程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
双休五险+PHP软件开发工程师助理/PHP程序员,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
php开发工程师php程序员,http://company.zhaopin.com/CZ447954820D00300061969.htm,南京江北新区产业技术研创园企业专场招聘会,8001-10000
程序员+转正5K,http://company.zhaopin.com/CC203669033.htm,南京达内为上信息技术有限公司,6001-8000
程序员助理5千起/可实习,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4000-8000
程序员学徒+3k可实习（java软件开发方向）,http://company.zhaopin.com/CC253786584.htm,苏州达内信息科技有限公司第一分公司,4001-6000
IT软件程序员,http://company.zhaopin.com/CC553937589.htm,南京卡八尔德广告传媒有限公司,4001-6000
公司内部招聘JAVA程序员可提供住宿,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
安卓开发实习生/安卓工程师学徒/安卓程序员助理+接受无经验五险,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
网页游戏程序员学徒(应届均可),http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,6001-8000
Java程序员定岗实习生（非本专业亦可）,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
android初级程序员(实习)+从基层开始,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
java开发/java程序员/实习生,http://company.zhaopin.com/CZ718374580.htm,南京和雅信息技术有限公司,4001-6000
java开发学徒/java程序员/java实习生,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
初级Java开发程序员/Java开发助理接收学徒,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
ios软件开发实习/ios程序员/学徒有人带,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
初级Java程序员助理/从零开始/双休,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4000-6000
外企4000诚聘初级JAVA程序员可实习,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,6001-8000
基层JAVA程序员助理/实习生,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,6001-8000
初级JAVA程序员实习生+五险双休,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E8%BE%BE%E5%86%85%E8%BD%AF%E4%BB%B6%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC247018017.htm,南京达内软件有限公司,4001-6000
Java实习生/Java开发/Java程序员,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
Java开发程序员 接收实习生,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
Java初级程序员实习生五险一金,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,2000-4000
软件测试/开发程序员,http://company.zhaopin.com/CC553937633.htm,南京伊格拉斯网络科技有限公司,4001-6000
IT技术助理/程序员【有老员工带】,http://company.zhaopin.com/CC553937433.htm,南京巴比尔德广告传媒有限公司,2001-4000
java实习生/java程序员/java学徒,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
4k起诚聘Java开发程序员,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4000-7000
初级java开发工程师/java程序员可实习,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
java开发/java程序员/java实习生,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4000-8000
Java开发方向程序员（实习生/助理）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
Python程序员/开发助理（双休地铁口）,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
java初级开发程序员,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
基层JAVA程序员助理/实习生,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
接收转行/java程序员/java开发实习生,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
java/web开发程序员/实习生双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
IT运维工程师/IT程序员实习生双休五险,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
高薪急聘java实习生/java开发/java程序员,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
java程序员/IT编程学徒（双休）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
（可学徒）php程序员/php开发实习生/php工程师助理双休+包住宿,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,4001-6000
JAVA开发/java程序员/实习生+双休,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
C/C++/C#程序员可实习（双休）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
程序员/软件工程师（周末双休）,http://special.zhaopin.com/pagepublish/12092302/index.html,南京中原房地产营销顾问有限公司,4000-6000
可实习+补贴ios手机软件开发学徒/ios程序员/IOS开发工程师助理,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
软件开发程序员/理工科专业优先,http://company.zhaopin.com/CC553937633.htm,南京伊格拉斯网络科技有限公司,4001-6000
互联网软件程序员,http://company.zhaopin.com/CC553937589.htm,南京卡八尔德广告传媒有限公司,4001-6000
游戏开发程序员（接收无经验学徒）,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-6000
可应届带薪学徒php开发工程师助理/php程序员实习生双休+包住宿,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
数控编程/操作程序员/不限专业,http://company.zhaopin.com/CC553935688.htm,南京德崔斯迪电子商务有限公司,4001-6000
程序员实习生+双休,http://company.zhaopin.com/CZ553095180.htm,北京汇众益智科技有限公司雨花分公司,6001-8000
带薪学徒+补贴python工程师助理/python开发实习生/python程序员,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
0基础计算机程序员实习生/程序员助理/程序员学徒双休待遇优+五险,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4500-7000
初级app程序员学徒,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
发展好计算机文员/it文员/IT程序员助理,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5000
诚聘0工作经验程序员+双休,http://company.zhaopin.com/CZ120540060D00113178351.htm,南京汇众益智游戏工厂（软件）,4001-6000
Python程序员/开发助理（双休地铁口）,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
程序员3000-5000元/月应届实习3500双休,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,3000-5000
php开发工程师助理/PHP程序员,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3500-6000
数控编程/程序员,http://company.zhaopin.com/CC553937589.htm,南京卡八尔德广告传媒有限公司,4001-6000
数据编程/软件程序员【五险+接受转行】,http://company.zhaopin.com/CC553937433.htm,南京巴比尔德广告传媒有限公司,4001-6000
php软件工程师/PHP开发/PHP程序员,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,4000-7000
IT技术文员/IT助理/IT程序员专业不限可学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
计算机软件程序员助理/带薪实习,http://company.zhaopin.com/CC553937433.htm,南京巴比尔德广告传媒有限公司,2001-4000
计算机编程/IT程序员 可实习,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
java高级程序员,http://company.zhaopin.com/CZ447954820D00113352562.htm,江苏梯卫士网络科技有限公司,9000-15000
php程序员实习生（在读大学生）,http://company.zhaopin.com/CZ597666020.htm,南京光际信息科技有限公司,1000-2000
储备干部（设计师、程序员）接收转行,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
急招php软件工程师/PHP开发/PHP程序员,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
4500起招程序员助理,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
初级php程序员/php开发助理,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-6000
急聘php软件工程师/PHP开发/PHP程序员,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
初级app程序员学徒+双休,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
网页游戏程序员学徒/助理,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
食宿补贴双休计算机文员/计算机操作实习生/it文员/IT程序员学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
IT信息技术专员/IT程序员 接收转行学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
php网站开发实习生/php程序员学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
应届实习c#开发工程师学徒/初级c++程序员,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-5000
储备干部（设计师）程序员,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4000-5500
高级程序员,http://company.zhaopin.com/CZ258392010.htm,南瑞集团公司（国网电力科学研究院）,面议
初级网页游戏程序员学徒（周末双休）/接受无经验,http://company.zhaopin.com/CC318783789.htm,南京华信智原教育科技有限公司,4001-6000
计算机软件开发程序员,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
（待遇优）java程序员/双休+项目奖金,http://company.zhaopin.com/CC400215737.htm,南京学码思教育科技有限公司,4001-6000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CZ646905980.htm,上海骊阅网络科技有限公司,16000-20500
初级网页游戏程序员学徒/接受无经验,http://company.zhaopin.com/CZ689804630.htm,南京雨滴广告有限公司,4001-6000
php程序员,http://company.zhaopin.com/CZ405667630.htm,南京禾利昌房产经纪有限公司,10000-15000
软件开发工程师/程序员,http://company.zhaopin.com/CC480179431.htm,南京鼎呈合信息科技有限公司,4001-6000
软件研发/JavaScript/程序员/开发顾问,http://company.zhaopin.com/CZ618329380.htm,上海君迹网络科技有限公司,15500-20500
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CZ553594180.htm,上海慕荷网络科技有限公司,16000-20500
软件研发/JavaScript/程序员/开发顾问,http://company.zhaopin.com/CZ646905980.htm,上海骊阅网络科技有限公司,15500-20500
初级app程序员学徒+双休,http://company.zhaopin.com/CZ689804630.htm,南京雨滴广告有限公司,6001-8000
软件研发/JavaScript/程序员/开发顾问,http://company.zhaopin.com/CZ561615080.htm,上海执家网络科技有限公司,15500-20500
web工程师/PHP开发/软件工程师/程序员,http://company.zhaopin.com/CZ553594180.htm,上海慕荷网络科技有限公司,10500-15500
软件研发/JavaScript/程序员/开发顾问,http://company.zhaopin.com/CZ647457330.htm,上海虎甲网络科技有限公司,15500-20500
基层JAVA程序员助理/实习生,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4001-6000
零基础+初级C/C++程序员助理,http://company.zhaopin.com/CZ899958800.htm,南京青穗软件有限公司,2001-4000
Java程序员定岗实习生,http://company.zhaopin.com/CZ689804630.htm,南京雨滴广告有限公司,4001-6000
web工程师/PHP开发/软件工程师/程序员,http://company.zhaopin.com/CZ647457330.htm,上海虎甲网络科技有限公司,10500-15500
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CZ647457330.htm,上海虎甲网络科技有限公司,15500-21000
软件研发/JavaScript/程序员/开发顾问,http://company.zhaopin.com/CZ572698930.htm,上海迅艺网络科技有限公司,15500-20500
web工程师/PHP开发/软件工程师/程序员,http://company.zhaopin.com/CZ618329380.htm,上海君迹网络科技有限公司,10500-15500
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CZ572698930.htm,上海迅艺网络科技有限公司,15500-21000
Java开发程序员 接收实习生,http://company.zhaopin.com/%E5%8D%8E%E9%80%9A%E8%BD%AF%E4%BB%B6%E7%A7%91%E6%8A%80%E5%8D%97%E4%BA%AC%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC347829317.htm,华通软件科技南京有限公司,4001-6000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CZ647457330.htm,上海虎甲网络科技有限公司,16000-20500
前端开发/java架构师/技术总监/程序员,http://company.zhaopin.com/CZ650250480.htm,上海玖淄网络科技有限公司,15500-21000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CZ536801030.htm,上海箩筐信息科技有限公司,16000-20500
web工程师/PHP开发/软件工程师/程序员,http://company.zhaopin.com/CZ650250480.htm,上海玖淄网络科技有限公司,10500-15500
SAS程序员（统计程序员）南京(000825),http://special.zhaopin.com/bj/2012/pharmaron091905/,康龙化成(北京)新药技术股份有限公司,8000-16000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CZ618329380.htm,上海君迹网络科技有限公司,16000-20500
SAS程序员,http://company.zhaopin.com/P10/CC1208/1079/CC120810791.htm,北京春天医药科技发展有限公司,4000-8000
初级程序员开发助理/双休,http://company.zhaopin.com/CZ899958800.htm,南京青穗软件有限公司,2001-4000
PHP程序员,http://company.zhaopin.com/CC252962636.htm,南京博盛医疗投资管理有限公司,6001-8000
开发工程师/程序员/研发工程师/后端开发,http://company.zhaopin.com/CZ561615080.htm,上海执家网络科技有限公司,16000-20500
JAVA开发程序员五险一金,http://company.zhaopin.com/CZ686824680.htm,南京德俊仁广告有限公司,4001-6000
PHP程序员,http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E5%8E%9F%E9%87%8E%E4%BF%A1%E6%81%AF%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC434255319.htm,南京君子游信息技术有限公司,4001-6000
初级软件开发程序员/IT助理,http://company.zhaopin.com/CC480179587.htm,南京千优捷信息科技有限公司,4001-6000
程序员＋住宿,http://special.zhaopin.com/pagepublish/45449473/index.html,南京欧米伽网络科技有限公司,2001-4000
初级程序员研发助理-游戏方向无基础可培养,http://company.zhaopin.com/CZ720871380.htm,北京汇众益智科技有限公司南京分公司,6001-8000
零基础程序员底薪4000双休五险一金,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
程序员实训生+五险双休,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
【实习岗】计算机程序员+不限专业,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
双休+程序员/经验不限,http://company.zhaopin.com/CC518228184.htm,南京阿甲软件有限公司,4001-6000
基础unity3d客户端程序员,http://company.zhaopin.com/CC708588921.htm,江苏卓游网络科技有限公司,6001-8000
网站程序员,http://company.zhaopin.com/CC662416827.htm,南京连天美医疗美容医院有限公司,5000-8000
程序员,http://company.zhaopin.com/CZ735099980.htm,南京丙希文化发展有限公司,6001-8000
基因检测程序员,http://company.zhaopin.com/CC401723832.htm,南京帝基生物科技有限公司,8001-10000
php初级程序员,http://special.zhaopin.com/pagepublish/32795021/index.html,南京沃蓝科技有限公司,4500-8000
unity3D游戏程序员,http://company.zhaopin.com/CC708588921.htm,江苏卓游网络科技有限公司,6001-8000
资深unity3d 客户端程序员,http://company.zhaopin.com/CC708588921.htm,江苏卓游网络科技有限公司,10001-15000
统计程序员（SAS）,http://company.zhaopin.com/CC484710783.htm,南京希麦迪医药科技有限公司,4000-8000
程序员,http://company.zhaopin.com/CC456265688.htm,南京可优米网络科技有限公司,5000-6000
统计程序员 Statistical Programmer (南京),http://company.zhaopin.com/CC484710783.htm,南京希麦迪医药科技有限公司,10000-20000
PHP程序员,http://company.zhaopin.com/CZ422982820.htm,江苏三众信息科技有限公司,6000-12000
php程序员(web前端),http://company.zhaopin.com/%E5%8D%97%E4%BA%AC%E5%86%A0%E9%82%A6%E7%BD%91%E7%BB%9C%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E8%B4%A3%E4%BB%BB%E5%85%AC%E5%8F%B8_CC131950977.htm,南京冠邦网络技术有限责任公司,6000-10000
零基础java软件程序员（欢迎应届生+五险一金）,http://company.zhaopin.com/CC451297433.htm,南京中卓软件有限公司,4001-6000
web前端程序员/双休/五险一金,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
接受无经验/.net工程师助理/net开发程序员,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-5000
零基础JAVA程序员/+绩效奖,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-5000
ios软件开发学徒.ios程序员/可实习,http://company.zhaopin.com/CC497694825.htm,阜宁阜惠科技信息有限公司,3000-6000
.NET工程师 .NET程序员+应届生/实习生,http://company.zhaopin.com/CC451297433.htm,南京中卓软件有限公司,4001-6000
包食宿年底14薪.net工程师助理/net程序员,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3000-5000
Java初级软件程序员,http://special.zhaopin.com/2018/nj/zgnj052892,中国(南京)软件谷管理委员会,面议
游戏运营实习生/游戏开发程序员五险双休,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-5000
可学徒 Python开发实习生/Python开发程序员,http://company.zhaopin.com/CC453915539.htm,南京学码思软件科技有限公司,3000-6000
程序员（JAVA开发）,http://special.zhaopin.com/2016/sz/11025/szsw042162,苏州市威思登软件科技开发有限公司,4001-6000
可学徒待遇优net开发工程师助理/net开发学徒/net程序员实习生,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,4001-6000
java软件技术、程序员实习生（上市公司前景好）,http://company.zhaopin.com/CC451297433.htm,南京中卓软件有限公司,4001-6000
C++服务端程序员,http://company.zhaopin.com/CC407351534.htm,南京南游网络科技有限公司,10001-15000
ios开发/安卓程序员,http://company.zhaopin.com/CZ898937330.htm,南京爬虫信息科技有限公司,3000-5000
java程序员,http://company.zhaopin.com/CZ229830380.htm,合肥东顺信息咨询服务有限公司,4001-6000
Java实习生/java开发/java程序员,http://company.zhaopin.com/CZ229830380.htm,合肥东顺信息咨询服务有限公司,4001-6000
18届实习生程序员/软件研发工程师学徒,http://company.zhaopin.com/CC672108327.htm,软世通信息科技集团有限公司,3500-6000
JAVA开发/java程序员/实习生+双休,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,4001-6000
Java开发程序员 接收实习生,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,4001-6000
IT学徒+JAVA程序员软件开发实习生,http://company.zhaopin.com/CC484451189.htm,上海赛康美信息技术有限公司南京办事处,4001-6000
